time,amplitude,theta_power,alpha_power,beta_power,gamma_power,command,visual_impairment,motor_impairment,attention_deficit
7.695,21.41,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.699,27.98,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.703,40.89,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.707,33.32,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.711,53.88,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.715,47.48,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.719,53.73,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.723,57.37,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.727,47.8,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.73,47.72,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.734,44.99,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.738,27.87,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.742,31.84,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.746,21.65,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.75,20.66,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.754,8.27,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.758,-0.73,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.762,-3.28,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.766,-9.73,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.77,-8.41,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.773,-17.77,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.777,-20.76,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.781,-30.51,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.785,-21.29,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.789,-24.51,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.793,-38.32,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.797,-43.42,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.801,-44.83,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.805,-53.45,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.809,-63.46,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.812,-67.96,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.816,-70.52,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.82,-69.35,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.824,-83.32,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.828,-68.69,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.832,-68.42,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.836,-62.76,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.84,-52.84,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.844,-34.56,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.848,-20.82,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.852,-8.04,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.855,-0.41,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.859,18.71,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.863,30.99,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.867,57.41,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.871,57.52,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.875,62.51,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.879,76.08,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.883,80.19,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.887,75.2,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.891,76.78,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.895,69.33,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.898,71.38,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.902,54.78,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.906,47.29,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.91,48.26,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.914,36.74,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.918,27.78,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.922,34.91,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.926,22.11,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.93,16.26,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.934,15.05,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.938,9.91,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.941,6.47,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.945,-3.52,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.949,-6.24,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.953,-17.17,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.957,-23.26,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.961,-16.82,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.965,-33.09,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.969,-34.11,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.973,-39.33,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.977,-50.1,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.98,-41.45,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.984,-54.37,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.988,-50.77,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.992,-49.97,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
7.996,-44.19,0.22,0.5,0.11,0.17,NONE,NORMAL,IMPAIRED,BORDERLINE
8.0,-29.13,0.51,0.26,0.15,0.08,BLINK,BORDERLINE,IMPAIRED,IMPAIRED
8.004,-42.89,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.008,-37.41,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.012,-38.65,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.016,-30.77,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.02,-25.53,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.023,-33.27,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.027,-16.54,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.031,-24.37,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.035,-24.63,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.039,-26.04,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.043,-36.62,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.047,-36.9,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.051,-35.89,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.055,-32.25,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.059,-28.37,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.062,-36.26,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.066,-25.03,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.07,-38.49,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.074,-40.15,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.078,-32.92,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.082,-28.57,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.086,-26.61,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.09,-21.72,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.094,-8.41,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.098,-2.75,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.102,7.51,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.105,13.41,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.109,10.16,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.113,25.37,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.117,17.24,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.121,31.37,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.125,27.15,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.129,24.94,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.133,38.5,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.137,35.73,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.141,39.91,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.145,22.49,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.148,31.87,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.152,25.05,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.156,22.9,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.16,23.39,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.164,26.22,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.168,18.81,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.172,16.48,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.176,31.33,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.18,34.83,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.184,34.49,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.188,28.71,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.191,30.7,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.195,36.06,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.199,42.03,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.203,30.65,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.207,37.22,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.211,34.96,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.215,41.15,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.219,29.43,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.223,19.17,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.227,27.24,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.23,14.03,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.234,11.34,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.238,-4.29,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.242,-8.02,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.246,-0.23,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.25,-6.97,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.254,-21.77,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.258,-17.67,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.262,-23.48,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.266,-28.75,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.27,-41.68,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.273,-41.17,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.277,-45.37,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.281,-57.09,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.285,-62.74,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.289,-71.97,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.293,-70.85,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.297,-78.58,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.301,-76.14,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.305,-77.5,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.309,-72.22,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.312,-85.34,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.316,-74.74,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.32,-62.76,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.324,-70.41,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.328,-48.87,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.332,-45.56,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.336,-29.39,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.34,-20.74,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.344,-6.2,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.348,9.72,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.352,32.63,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.355,39.57,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.359,44.78,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.363,58.42,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.367,73.09,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.371,76.59,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.375,76.13,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.379,79.45,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.383,81.62,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.387,80.74,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.391,67.89,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.395,75.24,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.398,72.88,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.402,65.74,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.406,61.53,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.41,48.21,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.414,44.92,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.418,47.25,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.422,47.63,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.426,38.17,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.43,21.43,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.434,24.49,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.438,18.26,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.441,6.17,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.445,3.8,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.449,-0.88,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.453,0.65,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.457,-10.43,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.461,-10.79,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.465,-17.01,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.469,-32.57,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.473,-37.61,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.477,-33.49,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.48,-34.8,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.484,-43.76,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.488,-31.65,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.492,-38.04,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.496,-38.39,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.5,-43.58,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.504,-27.19,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.508,-25.73,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.512,-29.93,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.516,-37.23,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.52,-11.02,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.523,-30.03,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.527,-29.0,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.531,-21.44,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.535,-25.74,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.539,-35.06,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.543,-23.47,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.547,-34.41,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.551,-34.96,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.555,-34.69,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.559,-34.3,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.562,-25.44,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.566,-24.45,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.57,-32.34,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.574,-23.44,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.578,-23.88,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.582,-18.4,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.586,-8.52,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.59,-4.34,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.594,0.68,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.598,8.62,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.602,15.18,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.605,22.19,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.609,31.69,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.613,32.89,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.617,26.92,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.621,29.12,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.625,26.84,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.629,24.22,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.633,39.84,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.637,18.37,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.641,29.11,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.645,26.93,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.648,29.18,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.652,20.24,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.656,27.96,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.66,29.61,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.664,24.46,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.668,26.17,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.672,28.74,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.676,43.81,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.68,41.83,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.684,41.34,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.688,36.01,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.691,35.77,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.695,41.35,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.699,33.86,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.703,35.32,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.707,29.17,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.711,38.24,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.715,23.82,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.719,16.62,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.723,24.63,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.727,4.59,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.73,2.92,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.734,-8.6,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
8.738,-11.77,0.51,0.26,0.15,0.08,NONE,BORDERLINE,IMPAIRED,IMPAIRED
